time,gFx,gFy,gFz,TgF
94.732000,0.2778,0.9352,-0.0354,0.976
94.734000,0.2780,0.9335,-0.0347,0.975
94.735000,0.2805,0.9316,-0.0330,0.973
94.737000,0.2834,0.9316,-0.0305,0.974
94.740000,0.2827,0.9301,-0.0291,0.973
94.742000,0.2817,0.9311,-0.0274,0.973
94.744000,0.2783,0.9347,-0.0252,0.976
94.745000,0.2749,0.9357,-0.0239,0.976
94.747000,0.2683,0.9389,-0.0217,0.977
94.750000,0.2607,0.9416,-0.0210,0.977
94.751000,0.2531,0.9448,-0.0203,0.978
94.753000,0.2494,0.9472,-0.0217,0.980
94.757000,0.2421,0.9494,-0.0198,0.980
94.759000,0.2370,0.9511,-0.0186,0.980
94.760000,0.2360,0.9499,-0.0169,0.979
94.761000,0.2358,0.9494,-0.0147,0.978
94.763000,0.2380,0.9504,-0.0139,0.980
94.766000,0.2402,0.9494,-0.0139,0.979
94.768000,0.2458,0.9477,-0.0134,0.979
94.770000,0.2516,0.9484,-0.0144,0.981
94.771000,0.2558,0.9465,-0.0144,0.981
94.778000,0.2590,0.9465,-0.0156,0.981
94.779000,0.2639,0.9452,-0.0176,0.982
94.780000,0.2641,0.9443,-0.0193,0.981
94.780000,0.2651,0.9433,-0.0200,0.980
94.781000,0.2631,0.9411,-0.0222,0.977
94.783000,0.2614,0.9413,-0.0235,0.977
94.786000,0.2612,0.9438,-0.0237,0.980
94.787000,0.2582,0.9435,-0.0230,0.979
94.790000,0.2587,0.9440,-0.0247,0.979
94.801000,0.2602,0.9433,-0.0261,0.979
94.802000,0.2595,0.9426,-0.0271,0.978
94.803000,0.2592,0.9433,-0.0276,0.979
94.803000,0.2634,0.9416,-0.0283,0.978
94.804000,0.2656,0.9406,-0.0286,0.978
94.804000,0.2683,0.9387,-0.0303,0.977
94.804000,0.2724,0.9396,-0.0288,0.979
94.805000,0.2736,0.9404,-0.0281,0.980
94.810000,0.2722,0.9396,-0.0252,0.979
94.811000,0.2685,0.9409,-0.0217,0.979
94.811000,0.2663,0.9413,-0.0195,0.978
94.813000,0.2641,0.9416,-0.0195,0.978
94.816000,0.2607,0.9435,-0.0203,0.979
94.818000,0.2560,0.9467,-0.0222,0.981
94.819000,0.2534,0.9470,-0.0230,0.981
94.821000,0.2502,0.9467,-0.0247,0.980
94.824000,0.2504,0.9489,-0.0271,0.982
94.826000,0.2514,0.9492,-0.0279,0.982
94.828000,0.2536,0.9482,-0.0296,0.982
94.829000,0.2548,0.9472,-0.0288,0.981
94.831000,0.2543,0.9462,-0.0271,0.980
94.834000,0.2548,0.9452,-0.0269,0.979
94.835000,0.2563,0.9440,-0.0257,0.979
94.837000,0.2560,0.9452,-0.0242,0.980
94.840000,0.2553,0.9455,-0.0237,0.980
94.842000,0.2531,0.9455,-0.0227,0.979
94.843000,0.2558,0.9465,-0.0237,0.981
94.845000,0.2573,0.9448,-0.0252,0.979
94.847000,0.2599,0.9421,-0.0257,0.978
94.850000,0.2609,0.9423,-0.0254,0.978
94.851000,0.2621,0.9421,-0.0259,0.978
94.853000,0.2604,0.9423,-0.0259,0.978
94.856000,0.2595,0.9418,-0.0252,0.977
94.858000,0.2563,0.9438,-0.0242,0.978
94.860000,0.2556,0.9457,-0.0235,0.980
94.861000,0.2536,0.9472,-0.0217,0.981
94.864000,0.2509,0.9494,-0.0176,0.982
94.865000,0.2499,0.9496,-0.0169,0.982
94.868000,0.2487,0.9501,-0.0147,0.982
94.870000,0.2482,0.9496,-0.0134,0.982
94.872000,0.2480,0.9489,-0.0147,0.981
94.879000,0.2504,0.9487,-0.0159,0.981
94.879000,0.2526,0.9472,-0.0183,0.980
94.880000,0.2538,0.9477,-0.0188,0.981
94.880000,0.2541,0.9474,-0.0195,0.981
94.882000,0.2551,0.9477,-0.0166,0.982
94.884000,0.2541,0.9470,-0.0154,0.981
94.885000,0.2534,0.9460,-0.0164,0.979
94.888000,0.2514,0.9482,-0.0161,0.981
94.889000,0.2529,0.9477,-0.0183,0.981
94.905000,0.2553,0.9448,-0.0220,0.979
94.906000,0.2580,0.9433,-0.0247,0.978
94.906000,0.2617,0.9382,-0.0266,0.974
94.907000,0.2646,0.9367,-0.0266,0.974
94.907000,0.2643,0.9360,-0.0276,0.973
94.908000,0.2643,0.9367,-0.0315,0.974
94.908000,0.2663,0.9382,-0.0293,0.976
94.908000,0.2653,0.9367,-0.0301,0.974
94.909000,0.2646,0.9367,-0.0303,0.974
94.913000,0.2653,0.9360,-0.0298,0.973
94.913000,0.2636,0.9377,-0.0298,0.974
94.914000,0.2639,0.9382,-0.0298,0.975
94.915000,0.2621,0.9396,-0.0279,0.976
94.918000,0.2595,0.9389,-0.0266,0.974
94.919000,0.2585,0.9401,-0.0259,0.975
94.922000,0.2560,0.9431,-0.0239,0.977
94.924000,0.2526,0.9448,-0.0220,0.978
94.925000,0.2524,0.9457,-0.0205,0.979
94.928000,0.2509,0.9465,-0.0176,0.979
94.929000,0.2485,0.9496,-0.0137,0.982
94.932000,0.2485,0.9504,-0.0117,0.982
94.934000,0.2460,0.9501,-0.0103,0.982
94.936000,0.2455,0.9504,-0.0103,0.982
94.938000,0.2470,0.9499,-0.0129,0.982
94.941000,0.2472,0.9489,-0.0142,0.981
94.942000,0.2485,0.9494,-0.0203,0.982
94.944000,0.2516,0.9504,-0.0244,0.983
94.945000,0.2521,0.9506,-0.0235,0.984
94.948000,0.2509,0.9487,-0.0252,0.982
94.950000,0.2492,0.9489,-0.0244,0.981
94.952000,0.2502,0.9489,-0.0257,0.982
94.954000,0.2502,0.9470,-0.0283,0.980
94.956000,0.2524,0.9465,-0.0322,0.980
94.958000,0.2556,0.9455,-0.0349,0.980
94.961000,0.2590,0.9448,-0.0357,0.980
94.962000,0.2661,0.9418,-0.0379,0.979
94.965000,0.2727,0.9362,-0.0388,0.976
94.966000,0.2785,0.9345,-0.0403,0.976
94.968000,0.2814,0.9338,-0.0401,0.976
94.970000,0.2832,0.9335,-0.0403,0.976
94.972000,0.2839,0.9328,-0.0374,0.976
94.978000,0.2832,0.9323,-0.0366,0.975
94.979000,0.2814,0.9323,-0.0384,0.975
94.979000,0.2807,0.9318,-0.0384,0.974
94.980000,0.2814,0.9333,-0.0388,0.976
94.982000,0.2778,0.9343,-0.0366,0.975
94.984000,0.2736,0.9345,-0.0374,0.974
94.986000,0.2729,0.9335,-0.0366,0.973
94.988000,0.2729,0.9338,-0.0335,0.973
94.990000,0.2702,0.9357,-0.0301,0.974
95.002000,0.2695,0.9367,-0.0308,0.975
95.003000,0.2648,0.9367,-0.0310,0.974
95.004000,0.2609,0.9387,-0.0286,0.975
95.004000,0.2570,0.9401,-0.0261,0.975
95.005000,0.2553,0.9399,-0.0254,0.974
95.005000,0.2524,0.9409,-0.0230,0.974
95.006000,0.2514,0.9435,-0.0213,0.977
95.006000,0.2521,0.9438,-0.0215,0.977
95.011000,0.2534,0.9448,-0.0213,0.978
95.012000,0.2556,0.9443,-0.0237,0.979
95.012000,0.2570,0.9445,-0.0244,0.979
95.014000,0.2585,0.9448,-0.0242,0.980
95.016000,0.2604,0.9445,-0.0244,0.980
95.018000,0.2629,0.9443,-0.0261,0.981
95.020000,0.2648,0.9428,-0.0266,0.980
95.022000,0.2643,0.9423,-0.0257,0.979
95.024000,0.2653,0.9428,-0.0232,0.980
95.026000,0.2639,0.9448,-0.0225,0.981
95.027000,0.2597,0.9467,-0.0230,0.982
95.029000,0.2582,0.9472,-0.0252,0.982
95.031000,0.2558,0.9470,-0.0257,0.981
95.034000,0.2521,0.9472,-0.0247,0.980
95.036000,0.2504,0.9482,-0.0252,0.981
95.039000,0.2499,0.9487,-0.0296,0.981
95.040000,0.2512,0.9477,-0.0293,0.981
95.042000,0.2536,0.9460,-0.0310,0.980
95.044000,0.2587,0.9423,-0.0296,0.978
95.046000,0.2604,0.9413,-0.0291,0.977
95.048000,0.2629,0.9401,-0.0281,0.977
95.051000,0.2624,0.9394,-0.0281,0.976
95.052000,0.2619,0.9399,-0.0274,0.976
95.054000,0.2619,0.9409,-0.0259,0.977
95.056000,0.2578,0.9413,-0.0237,0.976
95.058000,0.2529,0.9423,-0.0244,0.976
95.060000,0.2494,0.9460,-0.0252,0.979
95.062000,0.2433,0.9518,-0.0239,0.983
95.064000,0.2382,0.9531,-0.0247,0.983
95.065000,0.2355,0.9523,-0.0252,0.981
95.068000,0.2353,0.9526,-0.0269,0.982
95.069000,0.2377,0.9526,-0.0279,0.982
95.071000,0.2389,0.9521,-0.0274,0.982
95.078000,0.2414,0.9514,-0.0257,0.982
95.079000,0.2433,0.9489,-0.0225,0.980
95.080000,0.2475,0.9457,-0.0195,0.978
95.080000,0.2502,0.9445,-0.0188,0.977
95.081000,0.2585,0.9438,-0.0203,0.979
95.084000,0.2670,0.9411,-0.0242,0.979
95.086000,0.2722,0.9396,-0.0269,0.979
95.088000,0.2817,0.9374,-0.0318,0.979
95.090000,0.2888,0.9357,-0.0401,0.980
95.109000,0.2944,0.9335,-0.0445,0.980
95.110000,0.2968,0.9325,-0.0457,0.980
95.110000,0.2964,0.9299,-0.0489,0.977
95.111000,0.2942,0.9299,-0.0503,0.977
95.111000,0.2910,0.9294,-0.0511,0.975
95.112000,0.2839,0.9325,-0.0489,0.976
95.112000,0.2790,0.9340,-0.0452,0.976
95.113000,0.2766,0.9350,-0.0450,0.976
95.113000,0.2724,0.9362,-0.0415,0.976
95.114000,0.2697,0.9372,-0.0398,0.976
95.114000,0.2680,0.9374,-0.0393,0.976
95.114000,0.2658,0.9355,-0.0364,0.973
95.116000,0.2663,0.9367,-0.0362,0.974
95.118000,0.2670,0.9379,-0.0359,0.976
95.120000,0.2665,0.9377,-0.0359,0.975
95.121000,0.2661,0.9394,-0.0388,0.977
95.125000,0.2641,0.9387,-0.0393,0.976
95.125000,0.2631,0.9382,-0.0371,0.975
95.128000,0.2609,0.9394,-0.0337,0.976
95.129000,0.2565,0.9431,-0.0308,0.978
95.132000,0.2543,0.9440,-0.0301,0.978
95.134000,0.2504,0.9467,-0.0293,0.980
95.136000,0.2480,0.9484,-0.0269,0.981
95.138000,0.2468,0.9496,-0.0232,0.981
95.143000,0.2465,0.9496,-0.0220,0.981
95.144000,0.2494,0.9489,-0.0222,0.981
95.145000,0.2524,0.9467,-0.0230,0.980
95.146000,0.2541,0.9450,-0.0220,0.979
95.148000,0.2614,0.9428,-0.0239,0.979
95.150000,0.2695,0.9401,-0.0235,0.978
95.152000,0.2717,0.9389,-0.0227,0.978
95.154000,0.2746,0.9377,-0.0222,0.977
95.156000,0.2766,0.9360,-0.0225,0.976
95.158000,0.2771,0.9367,-0.0239,0.977
95.160000,0.2775,0.9372,-0.0237,0.978
95.161000,0.2768,0.9406,-0.0254,0.981
95.163000,0.2736,0.9421,-0.0279,0.981
95.165000,0.2717,0.9428,-0.0296,0.982
95.167000,0.2673,0.9435,-0.0301,0.981
95.170000,0.2634,0.9438,-0.0308,0.980
95.172000,0.2619,0.9435,-0.0320,0.980
95.176000,0.2602,0.9440,-0.0349,0.980
95.177000,0.2580,0.9431,-0.0330,0.978
95.178000,0.2582,0.9428,-0.0327,0.978
95.179000,0.2575,0.9431,-0.0320,0.978
95.181000,0.2558,0.9431,-0.0301,0.978
95.183000,0.2538,0.9448,-0.0286,0.979
95.185000,0.2548,0.9450,-0.0286,0.979
95.188000,0.2568,0.9452,-0.0298,0.980
95.201000,0.2570,0.9465,-0.0308,0.981
95.202000,0.2568,0.9470,-0.0318,0.982
95.202000,0.2565,0.9465,-0.0322,0.981
95.203000,0.2538,0.9457,-0.0291,0.980
95.203000,0.2524,0.9479,-0.0279,0.981
95.204000,0.2512,0.9484,-0.0247,0.981
95.204000,0.2494,0.9472,-0.0217,0.980
95.205000,0.2458,0.9492,-0.0222,0.981
95.206000,0.2448,0.9499,-0.0232,0.981
95.213000,0.2443,0.9496,-0.0239,0.981
95.214000,0.2421,0.9506,-0.0239,0.981
95.214000,0.2411,0.9514,-0.0249,0.982
95.215000,0.2360,0.9592,-0.0227,0.988
95.216000,0.2348,0.9599,-0.0259,0.989
95.217000,0.2392,0.9518,-0.0264,0.982
95.220000,0.2399,0.9570,-0.0332,0.987
95.223000,0.2416,0.9604,-0.0352,0.991
95.225000,0.2536,0.9448,-0.0386,0.979
95.226000,0.2590,0.9413,-0.0410,0.977
95.228000,0.2695,0.9396,-0.0384,0.978
95.229000,0.2793,0.9382,-0.0337,0.979
95.232000,0.2807,0.9391,-0.0327,0.981
95.234000,0.2780,0.9413,-0.0296,0.982
95.236000,0.2736,0.9433,-0.0254,0.983
95.239000,0.2687,0.9421,-0.0269,0.980
95.241000,0.2675,0.9435,-0.0310,0.981
95.243000,0.2612,0.9479,-0.0410,0.984
95.244000,0.2607,0.9496,-0.0501,0.986
95.246000,0.2599,0.9492,-0.0506,0.985
95.249000,0.2592,0.9494,-0.0474,0.985
95.250000,0.2604,0.9479,-0.0437,0.984
95.252000,0.2614,0.9477,-0.0408,0.984
95.254000,0.2648,0.9487,-0.0357,0.986
95.258000,0.2670,0.9467,-0.0340,0.984
95.259000,0.2700,0.9445,-0.0332,0.983
95.261000,0.2751,0.9418,-0.0344,0.982
95.262000,0.2758,0.9457,-0.0381,0.986
95.264000,0.2661,0.9550,-0.0369,0.992
95.266000,0.2534,0.9655,-0.0364,0.999
95.268000,0.2448,0.9558,-0.0327,0.987
95.270000,0.2487,0.9448,-0.0364,0.978
95.272000,0.2519,0.9438,-0.0403,0.978
95.278000,0.2626,0.9433,-0.0423,0.980
95.279000,0.2756,0.9421,-0.0491,0.983
95.280000,0.2849,0.9389,-0.0447,0.982
95.280000,0.2849,0.9360,-0.0393,0.979
95.281000,0.2819,0.9345,-0.0276,0.976
95.284000,0.2793,0.9369,-0.0203,0.978
95.286000,0.2775,0.9372,-0.0198,0.978
95.288000,0.2709,0.9384,-0.0225,0.977
95.304000,0.2643,0.9387,-0.0257,0.976
95.305000,0.2612,0.9394,-0.0281,0.975
95.306000,0.2543,0.9406,-0.0301,0.975
95.307000,0.2487,0.9421,-0.0303,0.975
95.307000,0.2470,0.9435,-0.0281,0.976
95.308000,0.2468,0.9445,-0.0266,0.977
95.308000,0.2446,0.9467,-0.0237,0.978
95.309000,0.2460,0.9465,-0.0227,0.978
95.309000,0.2482,0.9440,-0.0222,0.976
95.309000,0.2521,0.9428,-0.0264,0.976
95.310000,0.2575,0.9416,-0.0301,0.977
95.314000,0.2597,0.9411,-0.0318,0.977
95.315000,0.2607,0.9431,-0.0305,0.979
95.316000,0.2612,0.9428,-0.0291,0.979
95.319000,0.2599,0.9433,-0.0266,0.979
95.320000,0.2580,0.9416,-0.0237,0.977
95.322000,0.2599,0.9423,-0.0203,0.978
95.327000,0.2614,0.9445,-0.0188,0.980
95.328000,0.2624,0.9452,-0.0198,0.981
95.328000,0.2626,0.9445,-0.0225,0.981
95.330000,0.2629,0.9438,-0.0237,0.980
95.332000,0.2631,0.9435,-0.0235,0.980
95.334000,0.2653,0.9426,-0.0244,0.979
95.336000,0.2685,0.9411,-0.0249,0.979
95.338000,0.2700,0.9411,-0.0242,0.979
95.342000,0.2714,0.9404,-0.0257,0.979
95.343000,0.2741,0.9404,-0.0279,0.980
95.344000,0.2773,0.9382,-0.0327,0.979
95.346000,0.2788,0.9394,-0.0352,0.981
95.348000,0.2812,0.9391,-0.0393,0.981
95.350000,0.2832,0.9409,-0.0425,0.983
95.352000,0.2827,0.9394,-0.0428,0.982
95.354000,0.2827,0.9367,-0.0437,0.979
95.356000,0.2824,0.9379,-0.0418,0.980
95.358000,0.2827,0.9362,-0.0418,0.979
95.360000,0.2819,0.9343,-0.0415,0.977
95.362000,0.2810,0.9340,-0.0388,0.976
95.364000,0.2817,0.9338,-0.0384,0.976
95.366000,0.2817,0.9338,-0.0391,0.976
95.368000,0.2814,0.9343,-0.0391,0.977
95.370000,0.2802,0.9340,-0.0391,0.976
95.372000,0.2807,0.9328,-0.0401,0.975
95.378000,0.2807,0.9321,-0.0396,0.974
95.379000,0.2822,0.9328,-0.0418,0.975
95.379000,0.2827,0.9333,-0.0437,0.976
95.380000,0.2829,0.9323,-0.0440,0.975
95.382000,0.2829,0.9333,-0.0428,0.976
95.384000,0.2844,0.9321,-0.0418,0.975
95.386000,0.2834,0.9316,-0.0401,0.975
95.388000,0.2814,0.9325,-0.0388,0.975
95.389000,0.2761,0.9343,-0.0366,0.975
95.413000,0.2734,0.9367,-0.0359,0.976
95.414000,0.2683,0.9355,-0.0342,0.974
95.414000,0.2648,0.9377,-0.0369,0.975
95.415000,0.2614,0.9384,-0.0384,0.975
95.415000,0.2578,0.9413,-0.0366,0.977
95.416000,0.2548,0.9431,-0.0371,0.978
95.416000,0.2516,0.9448,-0.0364,0.978
95.417000,0.2509,0.9443,-0.0364,0.978
95.417000,0.2526,0.9443,-0.0384,0.978
95.418000,0.2558,0.9452,-0.0401,0.980
95.418000,0.2578,0.9445,-0.0406,0.980
95.419000,0.2607,0.9428,-0.0393,0.979
95.419000,0.2629,0.9438,-0.0420,0.981
95.420000,0.2558,0.9528,-0.0425,0.987
95.420000,0.2480,0.9628,-0.0450,0.995
95.422000,0.2431,0.9582,-0.0423,0.989
95.424000,0.2428,0.9543,-0.0428,0.986
95.426000,0.2428,0.9553,-0.0435,0.987
95.428000,0.2463,0.9536,-0.0432,0.986
95.430000,0.2543,0.9516,-0.0464,0.986
95.432000,0.2592,0.9516,-0.0476,0.987
95.434000,0.2687,0.9499,-0.0430,0.988
95.436000,0.2768,0.9474,-0.0366,0.988
95.438000,0.2795,0.9465,-0.0362,0.988
95.441000,0.2834,0.9428,-0.0362,0.985
95.442000,0.2890,0.9413,-0.0396,0.986
95.444000,0.2907,0.9428,-0.0413,0.987
95.446000,0.2905,0.9433,-0.0408,0.988
95.448000,0.2905,0.9445,-0.0430,0.989
95.450000,0.2885,0.9465,-0.0442,0.990
95.452000,0.2878,0.9467,-0.0425,0.990
95.454000,0.2841,0.9460,-0.0408,0.989
95.456000,0.2805,0.9470,-0.0403,0.988
95.458000,0.2775,0.9477,-0.0371,0.988
95.460000,0.2775,0.9472,-0.0374,0.988
95.461000,0.2761,0.9460,-0.0386,0.986
95.464000,0.2739,0.9445,-0.0401,0.984
95.466000,0.2749,0.9440,-0.0420,0.984
95.468000,0.2758,0.9411,-0.0457,0.982
95.470000,0.2790,0.9387,-0.0469,0.980
95.472000,0.2802,0.9394,-0.0479,0.981
95.479000,0.2836,0.9372,-0.0491,0.980
95.480000,0.2871,0.9340,-0.0506,0.978
95.481000,0.2920,0.9323,-0.0528,0.978
95.481000,0.2942,0.9311,-0.0530,0.978
95.482000,0.2983,0.9269,-0.0540,0.975
95.484000,0.3003,0.9259,-0.0525,0.975
95.486000,0.3039,0.9252,-0.0528,0.975
95.488000,0.3051,0.9218,-0.0523,0.972
95.528000,0.3071,0.9213,-0.0518,0.973
95.529000,0.3083,0.9230,-0.0516,0.975
95.529000,0.3086,0.9242,-0.0491,0.976
95.530000,0.3095,0.9240,-0.0481,0.976
95.530000,0.3098,0.9247,-0.0464,0.976
95.531000,0.3066,0.9264,-0.0452,0.977
95.531000,0.3010,0.9289,-0.0459,0.978
95.532000,0.2976,0.9321,-0.0454,0.979
95.532000,0.2927,0.9330,-0.0457,0.979
95.532000,0.2888,0.9357,-0.0469,0.980
95.533000,0.2871,0.9377,-0.0481,0.982
95.533000,0.2854,0.9399,-0.0469,0.983
95.534000,0.2814,0.9431,-0.0452,0.985
95.534000,0.2749,0.9482,-0.0457,0.988
95.534000,0.2673,0.9533,-0.0413,0.991
95.535000,0.2643,0.9570,-0.0410,0.994
95.535000,0.2560,0.9626,-0.0401,0.997
95.536000,0.2509,0.9667,-0.0393,1.000
95.536000,0.2468,0.9687,-0.0388,1.000
95.536000,0.2416,0.9711,-0.0371,1.001
95.537000,0.2375,0.9736,-0.0354,1.003
95.537000,0.2358,0.9755,-0.0349,1.004
95.538000,0.2333,0.9765,-0.0342,1.005
95.538000,0.2301,0.9787,-0.0337,1.006
95.538000,0.2272,0.9814,-0.0325,1.008
95.540000,0.2243,0.9841,-0.0327,1.010
95.542000,0.2191,0.9922,-0.0354,1.017
95.544000,0.2170,0.9944,-0.0362,1.018
95.546000,0.2118,0.9963,-0.0371,1.019
95.548000,0.2089,0.9961,-0.0352,1.018
95.550000,0.2077,0.9956,-0.0342,1.018
95.552000,0.2072,0.9973,-0.0344,1.019
95.555000,0.2057,0.9995,-0.0352,1.021
95.556000,0.2016,1.0022,-0.0376,1.023
95.558000,0.2001,1.0036,-0.0376,1.024
95.559000,0.1989,1.0044,-0.0366,1.025
95.561000,0.1974,1.0005,-0.0352,1.020
95.563000,0.1979,0.9990,-0.0340,1.019
95.566000,0.2003,0.9936,-0.0347,1.014
95.567000,0.2020,0.9895,-0.0349,1.010
95.569000,0.2077,0.9843,-0.0393,1.007
95.572000,0.2116,0.9831,-0.0432,1.007
95.578000,0.2191,0.9799,-0.0513,1.005
95.579000,0.2277,0.9790,-0.0633,1.007
95.579000,0.2319,0.9780,-0.0704,1.008
95.580000,0.2377,0.9753,-0.0826,1.007
95.582000,0.2416,0.9792,-0.0870,1.012
95.584000,0.2433,0.9817,-0.0848,1.015
95.586000,0.2455,0.9863,-0.0799,1.020
95.588000,0.2450,0.9934,-0.0657,1.025
95.608000,0.2446,1.0100,-0.0606,1.041
95.609000,0.2458,1.0283,-0.0650,1.059
95.609000,0.2516,1.0760,-0.0804,1.108
95.610000,0.2382,1.1075,-0.0872,1.136
95.610000,0.2148,1.1248,-0.0862,1.148
95.611000,0.2013,1.1287,-0.0843,1.150
95.611000,0.1730,1.1243,-0.0792,1.140
95.612000,0.1612,1.1155,-0.0770,1.130
95.612000,0.1471,1.0938,-0.0779,1.106
95.612000,0.1454,1.0752,-0.0938,1.089
95.613000,0.1527,1.0606,-0.1178,1.078
95.613000,0.1588,1.0564,-0.1292,1.076
95.613000,0.1769,1.0471,-0.1495,1.072
95.616000,0.1950,1.0484,-0.1571,1.078
95.618000,0.2008,1.0518,-0.1564,1.082
95.620000,0.2096,1.0589,-0.1473,1.089
95.622000,0.2128,1.0647,-0.1270,1.093
95.624000,0.2128,1.0674,-0.1131,1.094
95.626000,0.2106,1.0701,-0.0880,1.094
95.627000,0.2079,1.0694,-0.0701,1.092
95.629000,0.2060,1.0672,-0.0621,1.089
95.631000,0.2060,1.0659,-0.0623,1.087
95.633000,0.2099,1.0615,-0.0748,1.085
95.636000,0.2155,1.0593,-0.0945,1.085
95.638000,0.2231,1.0584,-0.1131,1.088
95.639000,0.2262,1.0596,-0.1192,1.090
95.642000,0.2323,1.0591,-0.1288,1.092
95.644000,0.2358,1.0591,-0.1295,1.093
95.645000,0.2409,1.0611,-0.1241,1.095
95.647000,0.2465,1.0662,-0.1119,1.100
95.650000,0.2590,1.0672,-0.0982,1.103
95.652000,0.2648,1.0652,-0.0904,1.101
95.653000,0.2741,1.0571,-0.0801,1.095
95.656000,0.2800,1.0479,-0.0704,1.087
95.661000,0.2807,1.0430,-0.0623,1.082
95.662000,0.2810,1.0408,-0.0591,1.080
95.662000,0.2814,1.0310,-0.0564,1.070
95.664000,0.2812,1.0254,-0.0557,1.065
95.666000,0.2829,1.0156,-0.0545,1.056
95.667000,0.2876,1.0051,-0.0559,1.047
95.669000,0.2939,0.9936,-0.0581,1.038
95.672000,0.2971,0.9895,-0.0584,1.035
95.689000,0.3029,0.9841,-0.0608,1.031
95.690000,0.3076,0.9826,-0.0618,1.032
95.690000,0.3083,0.9824,-0.0618,1.031
95.691000,0.3108,0.9817,-0.0652,1.032
95.691000,0.3122,0.9831,-0.0623,1.033
95.692000,0.3122,0.9834,-0.0635,1.034
95.692000,0.3125,0.9826,-0.0625,1.033
95.692000,0.3117,0.9799,-0.0621,1.030
95.693000,0.3115,0.9758,-0.0603,1.026
95.693000,0.3122,0.9746,-0.0584,1.025
95.694000,0.3105,0.9733,-0.0569,1.023
95.699000,0.3105,0.9707,-0.0586,1.021
95.700000,0.3088,0.9702,-0.0591,1.020
95.700000,0.3039,0.9675,-0.0616,1.016
95.702000,0.3022,0.9687,-0.0667,1.017
95.704000,0.3029,0.9704,-0.0682,1.019
95.706000,0.3034,0.9731,-0.0733,1.022
95.710000,0.3034,0.9765,-0.0816,1.026
95.711000,0.3032,0.9785,-0.0865,1.028
95.712000,0.3037,0.9797,-0.0880,1.029
95.714000,0.3078,0.9814,-0.0921,1.033
95.717000,0.3139,0.9843,-0.0926,1.037
95.718000,0.3191,0.9868,-0.0902,1.041
95.720000,0.3222,0.9873,-0.0884,1.042
95.722000,0.3276,0.9892,-0.0838,1.045
95.726000,0.3303,0.9895,-0.0804,1.046
95.727000,0.3364,0.9890,-0.0704,1.047
95.728000,0.3433,0.9890,-0.0557,1.048
95.730000,0.3455,0.9812,-0.0437,1.041
95.732000,0.3433,0.9726,-0.0359,1.032
95.734000,0.3501,0.9641,-0.0073,1.026
95.736000,0.3552,0.9707,0.0076,1.034
95.737000,0.3601,0.9702,0.0156,1.035
95.740000,0.3714,0.9638,0.0203,1.033
95.742000,0.3748,0.9567,0.0188,1.028
95.744000,0.3738,0.9533,0.0191,1.024
95.746000,0.3696,0.9472,0.0186,1.017
95.748000,0.3577,0.9433,0.0164,1.009
95.750000,0.3528,0.9411,0.0120,1.005
95.752000,0.3418,0.9404,0.0090,1.001
95.754000,0.3244,0.9418,0.0024,0.996
95.759000,0.3064,0.9418,-0.0029,0.990
95.759000,0.2973,0.9401,-0.0042,0.986
95.760000,0.2788,0.9267,-0.0012,0.968
95.762000,0.2534,0.8993,0.0156,0.934
95.764000,0.2372,0.8800,0.0254,0.912
95.766000,0.2020,0.8453,0.0474,0.870
95.767000,0.1661,0.8248,0.0608,0.844
95.769000,0.1503,0.8224,0.0628,0.838
95.772000,0.1207,0.8285,0.0601,0.839
95.779000,0.0950,0.8414,0.0486,0.848
95.779000,0.0730,0.8509,0.0332,0.855
95.780000,0.0491,0.8654,0.0186,0.867
95.780000,0.0371,0.8759,0.0086,0.877
95.782000,0.0327,0.9101,-0.0213,0.911
95.784000,0.0476,0.9267,-0.0352,0.929
95.786000,0.1024,0.9369,-0.0657,0.945
95.788000,0.1671,0.9081,-0.0911,0.928
95.804000,0.1986,0.8644,-0.1016,0.893
95.805000,0.2531,0.8414,-0.1160,0.886
95.806000,0.2907,0.8038,-0.1197,0.863
95.806000,0.3120,0.7803,-0.1112,0.848
95.806000,0.3149,0.7742,-0.1046,0.842
95.807000,0.3091,0.7715,-0.0924,0.836
95.807000,0.2932,0.7789,-0.0909,0.837
95.808000,0.2810,0.7857,-0.0958,0.840
95.808000,0.2553,0.7996,-0.1190,0.848
95.809000,0.2270,0.8141,-0.1564,0.859
95.814000,0.2160,0.8189,-0.1752,0.865
95.814000,0.1952,0.8280,-0.2133,0.877
95.815000,0.1808,0.8314,-0.2399,0.884
95.816000,0.1774,0.8316,-0.2504,0.886
95.818000,0.1769,0.8292,-0.2497,0.884
95.820000,0.1837,0.8231,-0.2411,0.877
95.822000,0.1967,0.8182,-0.2287,0.872
95.825000,0.2030,0.8177,-0.2216,0.871
95.826000,0.2182,0.8158,-0.2072,0.869
95.828000,0.2343,0.8145,-0.1957,0.870
95.830000,0.2463,0.8121,-0.1903,0.870
95.832000,0.2526,0.8123,-0.1884,0.871
95.834000,0.2602,0.8153,-0.1849,0.876
95.836000,0.2634,0.8172,-0.1862,0.879
95.838000,0.2643,0.8185,-0.1849,0.880
95.840000,0.2636,0.8202,-0.1835,0.881
95.842000,0.2619,0.8233,-0.1783,0.882
95.844000,0.2602,0.8258,-0.1742,0.883
95.846000,0.2531,0.8287,-0.1617,0.881
95.848000,0.2448,0.8309,-0.1446,0.878
95.850000,0.2394,0.8336,-0.1356,0.878
