time,gFx,gFy,gFz,TgF
13.887000,-0.1295,0.5900,0.8131,1.013
13.892000,-0.1314,0.5915,0.8119,1.013
13.892000,-0.1339,0.5951,0.8084,1.013
13.892000,-0.1349,0.5986,0.8111,1.017
13.895000,-0.1385,0.6008,0.8114,1.019
13.896000,-0.1419,0.6052,0.8094,1.021
13.898000,-0.1456,0.6081,0.8106,1.024
13.900000,-0.1473,0.6086,0.8111,1.025
13.902000,-0.1505,0.6118,0.8092,1.026
13.904000,-0.1542,0.6149,0.8067,1.026
13.905000,-0.1573,0.6166,0.8070,1.028
13.907000,-0.1603,0.6198,0.8038,1.028
13.910000,-0.1622,0.6206,0.8013,1.026
13.912000,-0.1630,0.6218,0.8009,1.027
13.914000,-0.1632,0.6203,0.7989,1.025
13.916000,-0.1642,0.6213,0.7982,1.025
13.918000,-0.1654,0.6201,0.7972,1.023
13.920000,-0.1649,0.6201,0.7965,1.023
13.922000,-0.1612,0.6206,0.7982,1.024
13.924000,-0.1593,0.6191,0.7960,1.021
13.926000,-0.1576,0.6169,0.7962,1.019
13.929000,-0.1537,0.6162,0.7974,1.019
13.930000,-0.1507,0.6137,0.7957,1.016
13.932000,-0.1463,0.6103,0.7933,1.012
13.934000,-0.1451,0.6098,0.7928,1.011
13.936000,-0.1417,0.6083,0.7908,1.008
13.938000,-0.1397,0.6059,0.7852,1.002
13.940000,-0.1375,0.6049,0.7830,0.999
13.941000,-0.1341,0.6039,0.7779,0.994
13.945000,-0.1317,0.6037,0.7723,0.989
13.946000,-0.1295,0.6037,0.7679,0.985
13.948000,-0.1295,0.6037,0.7652,0.983
13.950000,-0.1297,0.6049,0.7588,0.979
13.952000,-0.1305,0.6079,0.7544,0.978
13.954000,-0.1314,0.6074,0.7520,0.976
13.956000,-0.1353,0.6083,0.7483,0.974
13.958000,-0.1366,0.6101,0.7447,0.972
13.960000,-0.1385,0.6127,0.7439,0.974
13.963000,-0.1483,0.6157,0.7405,0.974
13.964000,-0.1515,0.6174,0.7403,0.976
13.966000,-0.1588,0.6206,0.7403,0.979
13.968000,-0.1627,0.6213,0.7410,0.981
13.970000,-0.1691,0.6240,0.7422,0.984
13.972000,-0.1740,0.6245,0.7437,0.987
13.975000,-0.1769,0.6247,0.7454,0.989
13.976000,-0.1842,0.6262,0.7464,0.992
13.978000,-0.1903,0.6257,0.7491,0.994
13.980000,-0.1989,0.6274,0.7525,1.000
13.982000,-0.2025,0.6274,0.7537,1.001
13.984000,-0.2079,0.6272,0.7544,1.003
13.986000,-0.2113,0.6274,0.7588,1.007
13.988000,-0.2126,0.6267,0.7601,1.008
13.990000,-0.2143,0.6259,0.7610,1.008
13.992000,-0.2165,0.6264,0.7620,1.010
13.997000,-0.2167,0.6272,0.7620,1.010
13.997000,-0.2172,0.6272,0.7647,1.013
14.033000,-0.2150,0.6259,0.7662,1.012
14.033000,-0.2143,0.6254,0.7662,1.012
14.034000,-0.2128,0.6254,0.7679,1.013
14.034000,-0.2104,0.6291,0.7691,1.016
14.034000,-0.2096,0.6301,0.7684,1.016
14.034000,-0.2082,0.6301,0.7689,1.016
14.035000,-0.2074,0.6316,0.7706,1.018
14.035000,-0.2067,0.6323,0.7706,1.018
14.035000,-0.2035,0.6342,0.7720,1.020
14.035000,-0.2030,0.6355,0.7730,1.021
14.036000,-0.2016,0.6359,0.7779,1.025
14.036000,-0.2001,0.6372,0.7808,1.027
14.036000,-0.2016,0.6359,0.7825,1.028
14.036000,-0.2008,0.6364,0.7838,1.029
14.036000,-0.1964,0.6377,0.7860,1.031
14.037000,-0.1950,0.6372,0.7879,1.032
14.037000,-0.1923,0.6364,0.7886,1.031
14.037000,-0.1879,0.6350,0.7899,1.031
14.037000,-0.1847,0.6347,0.7926,1.032
14.037000,-0.1835,0.6342,0.7926,1.032
14.038000,-0.1830,0.6335,0.7930,1.031
14.100000,-0.1698,0.6455,0.7833,1.029
14.101000,-0.1698,0.6455,0.7833,1.029
14.101000,-0.1686,0.6438,0.7838,1.028
14.101000,-0.1652,0.6452,0.7825,1.028
14.101000,-0.1630,0.6421,0.7835,1.026
14.101000,-0.1627,0.6406,0.7838,1.025
14.102000,-0.1622,0.6377,0.7847,1.024
14.102000,-0.1612,0.6374,0.7882,1.026
14.102000,-0.1598,0.6367,0.7882,1.026
14.102000,-0.1588,0.6337,0.7894,1.025
14.104000,-0.1576,0.6313,0.7911,1.024
14.106000,-0.1568,0.6289,0.7926,1.024
14.108000,-0.1547,0.6274,0.7957,1.025
14.111000,-0.1551,0.6257,0.7992,1.027
14.113000,-0.1561,0.6235,0.8026,1.028
14.115000,-0.1564,0.6228,0.8023,1.028
14.116000,-0.1551,0.6203,0.8033,1.027
14.118000,-0.1551,0.6198,0.8067,1.029
14.120000,-0.1549,0.6193,0.8084,1.030
14.122000,-0.1566,0.6206,0.8087,1.031
14.124000,-0.1583,0.6201,0.8111,1.033
14.126000,-0.1586,0.6206,0.8131,1.035
14.128000,-0.1593,0.6215,0.8138,1.036
14.130000,-0.1610,0.6220,0.8143,1.037
14.132000,-0.1617,0.6245,0.8116,1.037
14.134000,-0.1625,0.6252,0.8109,1.037
14.136000,-0.1637,0.6257,0.8101,1.037
14.138000,-0.1642,0.6247,0.8099,1.036
14.140000,-0.1644,0.6240,0.8099,1.036
14.142000,-0.1612,0.6237,0.8084,1.034
14.145000,-0.1595,0.6240,0.8045,1.031
14.147000,-0.1554,0.6237,0.8021,1.028
14.149000,-0.1537,0.6223,0.8011,1.026
14.150000,-0.1505,0.6191,0.7972,1.021
14.152000,-0.1459,0.6154,0.7945,1.016
14.154000,-0.1446,0.6137,0.7928,1.013
14.156000,-0.1415,0.6127,0.7904,1.010
14.158000,-0.1380,0.6115,0.7886,1.007
14.161000,-0.1366,0.6096,0.7874,1.005
14.162000,-0.1334,0.6079,0.7864,1.003
14.164000,-0.1336,0.6071,0.7840,1.001
14.166000,-0.1302,0.6049,0.7838,0.999
14.168000,-0.1305,0.6030,0.7835,0.997
14.170000,-0.1290,0.6042,0.7842,0.998
14.172000,-0.1285,0.6047,0.7852,0.999
14.174000,-0.1278,0.6054,0.7855,1.000
14.176000,-0.1261,0.6064,0.7852,1.000
14.179000,-0.1266,0.6071,0.7864,1.002
14.180000,-0.1290,0.6066,0.7874,1.002
14.182000,-0.1305,0.6071,0.7884,1.004
14.184000,-0.1292,0.6083,0.7904,1.006
14.186000,-0.1295,0.6079,0.7933,1.008
14.188000,-0.1297,0.6069,0.7940,1.008
14.190000,-0.1300,0.6076,0.7950,1.009
14.192000,-0.1305,0.6091,0.7977,1.012
14.196000,-0.1312,0.6081,0.7992,1.013
14.196000,-0.1334,0.6069,0.7994,1.012
14.200000,-0.1356,0.6042,0.7999,1.012
14.201000,-0.1405,0.6044,0.8023,1.014
14.203000,-0.1419,0.6039,0.8023,1.014
14.205000,-0.1444,0.6047,0.8040,1.016
14.206000,-0.1493,0.6042,0.8060,1.018
14.208000,-0.1505,0.6057,0.8062,1.020
14.211000,-0.1517,0.6069,0.8109,1.024
14.212000,-0.1539,0.6096,0.8138,1.028
14.214000,-0.1542,0.6135,0.8170,1.033
14.216000,-0.1551,0.6130,0.8172,1.033
14.218000,-0.1586,0.6135,0.8172,1.034
14.220000,-0.1586,0.6135,0.8206,1.037
14.223000,-0.1583,0.6123,0.8233,1.038
14.224000,-0.1588,0.6113,0.8270,1.041
14.226000,-0.1583,0.6115,0.8304,1.043
14.228000,-0.1581,0.6091,0.8312,1.042
14.230000,-0.1573,0.6086,0.8299,1.041
14.232000,-0.1578,0.6052,0.8319,1.041
14.234000,-0.1568,0.6037,0.8329,1.041
14.236000,-0.1571,0.6017,0.8341,1.040
14.238000,-0.1559,0.5991,0.8338,1.038
14.240000,-0.1525,0.5961,0.8336,1.036
14.242000,-0.1517,0.5939,0.8343,1.035
14.245000,-0.1503,0.5920,0.8358,1.035
14.246000,-0.1488,0.5908,0.8329,1.032
14.248000,-0.1483,0.5888,0.8314,1.030
14.250000,-0.1471,0.5876,0.8299,1.027
14.252000,-0.1466,0.5856,0.8272,1.024
14.254000,-0.1461,0.5849,0.8231,1.020
14.256000,-0.1466,0.5839,0.8216,1.019
14.258000,-0.1483,0.5856,0.8199,1.018
14.261000,-0.1481,0.5861,0.8165,1.016
14.263000,-0.1476,0.5864,0.8170,1.016
14.265000,-0.1507,0.5866,0.8170,1.017
14.266000,-0.1510,0.5868,0.8150,1.016
14.268000,-0.1542,0.5876,0.8150,1.017
14.270000,-0.1551,0.5878,0.8136,1.016
14.272000,-0.1583,0.5883,0.8109,1.014
14.274000,-0.1590,0.5864,0.8072,1.010
14.277000,-0.1605,0.5864,0.8070,1.010
14.278000,-0.1610,0.5849,0.8062,1.009
14.280000,-0.1625,0.5829,0.8026,1.005
14.282000,-0.1647,0.5812,0.8018,1.004
14.284000,-0.1649,0.5802,0.8026,1.004
14.286000,-0.1622,0.5778,0.7999,1.000
14.288000,-0.1610,0.5751,0.7992,0.998
14.290000,-0.1612,0.5741,0.7992,0.997
14.292000,-0.1595,0.5719,0.7992,0.996
14.296000,-0.1573,0.5705,0.7982,0.994
14.297000,-0.1578,0.5690,0.7977,0.992
14.298000,-0.1551,0.5658,0.7965,0.989
14.300000,-0.1547,0.5663,0.7940,0.987
14.302000,-0.1539,0.5639,0.7935,0.986
14.304000,-0.1537,0.5629,0.7928,0.984
14.306000,-0.1522,0.5641,0.7916,0.984
14.308000,-0.1510,0.5639,0.7891,0.982
14.311000,-0.1507,0.5629,0.7891,0.981
14.314000,-0.1515,0.5646,0.7899,0.983
14.314000,-0.1515,0.5680,0.7891,0.984
14.316000,-0.1517,0.5671,0.7869,0.982
14.318000,-0.1520,0.5673,0.7855,0.981
14.320000,-0.1527,0.5683,0.7840,0.980
14.322000,-0.1542,0.5688,0.7820,0.979
14.325000,-0.1549,0.5710,0.7828,0.981
14.326000,-0.1559,0.5739,0.7823,0.983
14.328000,-0.1564,0.5780,0.7828,0.986
14.331000,-0.1566,0.5805,0.7816,0.986
14.332000,-0.1571,0.5827,0.7791,0.986
14.334000,-0.1576,0.5851,0.7774,0.986
14.336000,-0.1588,0.5890,0.7764,0.987
14.338000,-0.1581,0.5908,0.7750,0.987
14.340000,-0.1595,0.5944,0.7730,0.988
14.342000,-0.1615,0.5964,0.7686,0.986
14.345000,-0.1605,0.5959,0.7669,0.984
14.346000,-0.1610,0.5983,0.7659,0.985
14.348000,-0.1644,0.5998,0.7623,0.984
14.350000,-0.1656,0.6003,0.7596,0.982
14.352000,-0.1671,0.6008,0.7588,0.982
14.354000,-0.1659,0.6000,0.7596,0.982
14.356000,-0.1664,0.6000,0.7586,0.981
14.358000,-0.1661,0.6008,0.7586,0.982
14.361000,-0.1659,0.6017,0.7566,0.981
14.362000,-0.1664,0.6027,0.7576,0.982
14.364000,-0.1669,0.6027,0.7591,0.984
14.366000,-0.1674,0.6035,0.7603,0.985
14.368000,-0.1686,0.6020,0.7610,0.985
14.370000,-0.1683,0.6039,0.7642,0.988
14.372000,-0.1688,0.6032,0.7652,0.989
14.374000,-0.1693,0.6057,0.7664,0.991
14.376000,-0.1700,0.6076,0.7689,0.995
14.378000,-0.1710,0.6066,0.7708,0.996
14.380000,-0.1718,0.6057,0.7728,0.997
14.382000,-0.1722,0.6066,0.7762,1.000
14.385000,-0.1735,0.6083,0.7767,1.002
14.386000,-0.1730,0.6081,0.7777,1.002
14.388000,-0.1747,0.6086,0.7808,1.005
14.390000,-0.1749,0.6096,0.7838,1.008
14.392000,-0.1742,0.6096,0.7857,1.010
14.396000,-0.1749,0.6105,0.7882,1.012
14.396000,-0.1764,0.6130,0.7921,1.017
14.398000,-0.1771,0.6132,0.7933,1.018
14.400000,-0.1774,0.6132,0.7952,1.020
14.403000,-0.1781,0.6147,0.7948,1.020
14.404000,-0.1779,0.6159,0.7970,1.023
14.406000,-0.1779,0.6169,0.7984,1.025
14.408000,-0.1779,0.6191,0.8023,1.029
14.411000,-0.1771,0.6184,0.8028,1.029
14.412000,-0.1764,0.6193,0.8038,1.030
14.414000,-0.1747,0.6201,0.8082,1.034
14.416000,-0.1737,0.6220,0.8092,1.035
14.418000,-0.1732,0.6230,0.8099,1.036
14.420000,-0.1725,0.6228,0.8094,1.036
14.422000,-0.1715,0.6235,0.8101,1.037
14.424000,-0.1708,0.6242,0.8116,1.038
14.426000,-0.1710,0.6237,0.8114,1.038
14.428000,-0.1713,0.6242,0.8141,1.040
14.430000,-0.1725,0.6235,0.8163,1.042
14.432000,-0.1725,0.6232,0.8182,1.043
14.434000,-0.1718,0.6230,0.8224,1.046
14.436000,-0.1740,0.6237,0.8265,1.050
14.438000,-0.1730,0.6242,0.8297,1.053
14.440000,-0.1727,0.6237,0.8321,1.054
14.443000,-0.1740,0.6237,0.8370,1.058
14.445000,-0.1757,0.6235,0.8412,1.062
14.447000,-0.1766,0.6240,0.8436,1.064
14.448000,-0.1771,0.6223,0.8509,1.069
14.450000,-0.1769,0.6188,0.8561,1.071
14.452000,-0.1786,0.6152,0.8588,1.071
14.454000,-0.1835,0.6125,0.8639,1.075
14.456000,-0.1859,0.6093,0.8695,1.078
14.458000,-0.1908,0.6071,0.8746,1.082
14.461000,-0.1920,0.6064,0.8778,1.084
14.463000,-0.1952,0.6037,0.8839,1.088
14.464000,-0.1967,0.6010,0.8895,1.091
14.466000,-0.1969,0.5991,0.8932,1.093
14.468000,-0.1991,0.5969,0.8966,1.095
14.470000,-0.2001,0.5954,0.8991,1.097
14.472000,-0.2023,0.5939,0.9001,1.097
14.474000,-0.2033,0.5944,0.9003,1.098
14.476000,-0.2038,0.5929,0.8991,1.096
14.478000,-0.2033,0.5895,0.8986,1.094
14.481000,-0.2035,0.5886,0.8976,1.092
14.482000,-0.2040,0.5888,0.8957,1.091
14.484000,-0.2011,0.5864,0.8908,1.085
14.486000,-0.1998,0.5854,0.8886,1.083
14.488000,-0.1991,0.5842,0.8832,1.077
14.490000,-0.1974,0.5817,0.8756,1.070
14.492000,-0.1950,0.5817,0.8702,1.065
14.496000,-0.1928,0.5805,0.8671,1.061
14.496000,-0.1906,0.5783,0.8627,1.056
14.499000,-0.1881,0.5780,0.8595,1.053
14.500000,-0.1867,0.5771,0.8575,1.050
14.502000,-0.1840,0.5773,0.8556,1.048
14.505000,-0.1791,0.5754,0.8531,1.044
14.506000,-0.1754,0.5773,0.8507,1.043
14.508000,-0.1730,0.5771,0.8495,1.041
14.511000,-0.1698,0.5780,0.8470,1.039
14.513000,-0.1676,0.5802,0.8458,1.039
14.515000,-0.1661,0.5800,0.8443,1.038
14.517000,-0.1630,0.5805,0.8429,1.036
14.518000,-0.1600,0.5820,0.8431,1.037
14.521000,-0.1583,0.5822,0.8426,1.036
14.522000,-0.1568,0.5859,0.8412,1.037
14.524000,-0.1547,0.5851,0.8414,1.036
14.527000,-0.1527,0.5871,0.8407,1.037
14.529000,-0.1529,0.5873,0.8412,1.037
14.531000,-0.1529,0.5868,0.8404,1.036
14.533000,-0.1529,0.5890,0.8417,1.039
14.534000,-0.1522,0.5888,0.8421,1.039
14.536000,-0.1537,0.5890,0.8414,1.039
14.538000,-0.1559,0.5893,0.8407,1.038
14.540000,-0.1581,0.5893,0.8378,1.036
14.543000,-0.1605,0.5910,0.8368,1.037
14.546000,-0.1637,0.5925,0.8358,1.037
14.547000,-0.1688,0.5927,0.8370,1.039
14.548000,-0.1715,0.5927,0.8373,1.040
14.550000,-0.1779,0.5922,0.8370,1.041
14.552000,-0.1832,0.5932,0.8365,1.042
14.554000,-0.1854,0.5961,0.8368,1.044
14.556000,-0.1925,0.5973,0.8378,1.047
14.558000,-0.1989,0.5973,0.8360,1.047
14.561000,-0.2060,0.5969,0.8351,1.047
14.563000,-0.2094,0.5973,0.8343,1.047
14.565000,-0.2143,0.6008,0.8331,1.049
14.567000,-0.2191,0.6008,0.8331,1.050
14.568000,-0.2213,0.5993,0.8338,1.050
14.570000,-0.2260,0.5991,0.8341,1.051
14.572000,-0.2314,0.5995,0.8348,1.054
14.574000,-0.2360,0.5981,0.8360,1.055
14.577000,-0.2365,0.5978,0.8380,1.056
14.578000,-0.2367,0.5978,0.8421,1.060
14.580000,-0.2375,0.5966,0.8475,1.063
14.582000,-0.2372,0.5964,0.8514,1.066
14.584000,-0.2372,0.5949,0.8561,1.069
14.586000,-0.2336,0.5903,0.8615,1.070
14.588000,-0.2314,0.5886,0.8658,1.072
14.590000,-0.2270,0.5844,0.8712,1.073
14.593000,-0.2226,0.5805,0.8756,1.074
14.596000,-0.2157,0.5776,0.8790,1.074
14.596000,-0.2128,0.5756,0.8812,1.074
14.599000,-0.2042,0.5727,0.8876,1.076
14.600000,-0.1972,0.5705,0.8954,1.080
14.602000,-0.1937,0.5697,0.8966,1.080
14.604000,-0.1874,0.5658,0.8991,1.079
14.606000,-0.1823,0.5646,0.9010,1.079
14.608000,-0.1803,0.5629,0.9010,1.078
14.611000,-0.1744,0.5597,0.9015,1.075
14.612000,-0.1686,0.5561,0.9052,1.076
14.614000,-0.1661,0.5575,0.9049,1.076
14.616000,-0.1647,0.5592,0.9037,1.075
14.618000,-0.1661,0.5668,0.8974,1.074
14.620000,-0.1713,0.5756,0.8917,1.075
14.622000,-0.1737,0.5795,0.8895,1.076
14.625000,-0.1742,0.5846,0.8873,1.077
14.628000,-0.1740,0.5861,0.8864,1.077
14.629000,-0.1718,0.5864,0.8849,1.075
14.631000,-0.1703,0.5849,0.8839,1.074
14.633000,-0.1693,0.5846,0.8834,1.073
14.634000,-0.1691,0.5837,0.8834,1.072
14.636000,-0.1696,0.5834,0.8832,1.072
14.638000,-0.1720,0.5829,0.8871,1.075
14.640000,-0.1725,0.5817,0.8866,1.074
14.643000,-0.1730,0.5815,0.8895,1.077
14.644000,-0.1762,0.5805,0.8891,1.076
14.646000,-0.1781,0.5783,0.8861,1.073
14.648000,-0.1786,0.5785,0.8861,1.073
14.650000,-0.1788,0.5785,0.8851,1.072
14.652000,-0.1815,0.5785,0.8825,1.071
14.654000,-0.1825,0.5780,0.8766,1.066
14.656000,-0.1837,0.5768,0.8742,1.063
14.659000,-0.1852,0.5773,0.8695,1.060
14.661000,-0.1867,0.5751,0.8649,1.055
14.663000,-0.1884,0.5727,0.8636,1.053
14.664000,-0.1901,0.5719,0.8644,1.054
14.666000,-0.1920,0.5710,0.8624,1.052
14.668000,-0.1950,0.5705,0.8627,1.052
14.670000,-0.1962,0.5697,0.8636,1.053
14.672000,-0.1967,0.5680,0.8654,1.054
14.674000,-0.1974,0.5663,0.8639,1.052
14.676000,-0.1967,0.5658,0.8619,1.050
14.679000,-0.1972,0.5656,0.8595,1.048
14.680000,-0.1969,0.5651,0.8558,1.044
14.682000,-0.1950,0.5668,0.8480,1.038
14.685000,-0.1925,0.5673,0.8429,1.034
14.686000,-0.1915,0.5675,0.8407,1.032
14.688000,-0.1879,0.5675,0.8348,1.027
14.690000,-0.1864,0.5675,0.8297,1.022
14.692000,-0.1840,0.5705,0.8211,1.017
14.696000,-0.1815,0.5700,0.8097,1.007
14.697000,-0.1774,0.5712,0.8018,1.000
14.699000,-0.1776,0.5719,0.7967,0.997
14.700000,-0.1749,0.5736,0.7838,0.987
14.703000,-0.1713,0.5754,0.7735,0.979
14.704000,-0.1696,0.5773,0.7669,0.975
14.706000,-0.1671,0.5795,0.7559,0.967
14.708000,-0.1656,0.5817,0.7447,0.959
14.711000,-0.1644,0.5832,0.7383,0.955
14.713000,-0.1644,0.5846,0.7278,0.948
14.715000,-0.1620,0.5866,0.7178,0.941
14.716000,-0.1605,0.5893,0.7073,0.934
14.718000,-0.1610,0.5886,0.7041,0.932
14.720000,-0.1598,0.5908,0.6946,0.926
14.722000,-0.1598,0.5925,0.6873,0.921
14.724000,-0.1590,0.5925,0.6831,0.918
14.727000,-0.1583,0.5947,0.6755,0.914
14.729000,-0.1576,0.5949,0.6692,0.909
14.730000,-0.1576,0.5942,0.6638,0.905
14.732000,-0.1571,0.5942,0.6623,0.904
14.734000,-0.1554,0.5966,0.6562,0.900
14.736000,-0.1539,0.5966,0.6513,0.897
14.738000,-0.1542,0.5959,0.6484,0.894
14.740000,-0.1534,0.5961,0.6430,0.890
14.743000,-0.1559,0.5964,0.6374,0.887
14.745000,-0.1559,0.5981,0.6323,0.884
14.747000,-0.1564,0.5988,0.6308,0.884
14.748000,-0.1595,0.5983,0.6289,0.883
14.750000,-0.1625,0.5961,0.6262,0.880
14.752000,-0.1632,0.5956,0.6272,0.880
14.754000,-0.1671,0.5961,0.6267,0.881
14.757000,-0.1722,0.5971,0.6289,0.884
14.758000,-0.1754,0.5973,0.6318,0.887
14.761000,-0.1798,0.5942,0.6381,0.890
14.763000,-0.1820,0.5910,0.6460,0.894
14.764000,-0.1857,0.5895,0.6565,0.902
14.766000,-0.1876,0.5881,0.6611,0.904
14.768000,-0.1923,0.5851,0.6709,0.911
14.770000,-0.1962,0.5812,0.6851,0.920
14.772000,-0.1979,0.5800,0.6921,0.924
14.774000,-0.2003,0.5778,0.7053,0.934
14.776000,-0.2035,0.5771,0.7197,0.945
14.779000,-0.2040,0.5749,0.7273,0.949
14.780000,-0.2055,0.5710,0.7425,0.959
14.783000,-0.2077,0.5683,0.7576,0.970
14.784000,-0.2104,0.5675,0.7733,0.982
14.786000,-0.2106,0.5678,0.7825,0.989
14.788000,-0.2094,0.5673,0.7992,1.002
14.790000,-0.2074,0.5653,0.8153,1.014
14.793000,-0.2067,0.5649,0.8221,1.019
14.796000,-0.2060,0.5653,0.8334,1.028
14.799000,-0.2047,0.5624,0.8461,1.036
14.799000,-0.2035,0.5592,0.8602,1.046
14.801000,-0.2020,0.5575,0.8666,1.050
14.803000,-0.2006,0.5543,0.8795,1.059
14.805000,-0.1994,0.5512,0.8927,1.068
14.807000,-0.1996,0.5497,0.8991,1.073
14.808000,-0.1994,0.5470,0.9096,1.080
14.811000,-0.1996,0.5441,0.9201,1.087
14.813000,-0.1996,0.5431,0.9245,1.091
14.815000,-0.1981,0.5399,0.9303,1.094
14.816000,-0.1981,0.5382,0.9377,1.099
14.818000,-0.1984,0.5363,0.9406,1.101
14.820000,-0.2001,0.5360,0.9418,1.102
14.822000,-0.2016,0.5355,0.9428,1.103
14.824000,-0.2020,0.5353,0.9399,1.100
14.827000,-0.2023,0.5350,0.9384,1.099
14.829000,-0.2018,0.5350,0.9365,1.097
14.831000,-0.2023,0.5346,0.9330,1.094
14.833000,-0.2028,0.5326,0.9262,1.087
14.834000,-0.2035,0.5326,0.9238,1.086
14.836000,-0.2064,0.5319,0.9179,1.081
14.838000,-0.2079,0.5328,0.9106,1.075
14.840000,-0.2082,0.5326,0.9069,1.072
14.843000,-0.2111,0.5343,0.8988,1.067
14.845000,-0.2145,0.5358,0.8910,1.062
14.847000,-0.2165,0.5360,0.8869,1.059
14.849000,-0.2206,0.5382,0.8786,1.054
14.850000,-0.2253,0.5407,0.8737,1.052
14.852000,-0.2279,0.5424,0.8676,1.048
14.854000,-0.2294,0.5426,0.8656,1.047
14.856000,-0.2323,0.5456,0.8602,1.045
14.859000,-0.2358,0.5478,0.8553,1.043
14.861000,-0.2363,0.5487,0.8541,1.042
14.863000,-0.2382,0.5509,0.8529,1.043
14.865000,-0.2394,0.5504,0.8478,1.039
14.867000,-0.2426,0.5502,0.8475,1.039
14.868000,-0.2431,0.5502,0.8475,1.039
14.870000,-0.2433,0.5487,0.8470,1.038
14.872000,-0.2441,0.5470,0.8456,1.036
14.874000,-0.2441,0.5480,0.8448,1.036
14.877000,-0.2436,0.5492,0.8434,1.035
14.879000,-0.2428,0.5495,0.8429,1.035
14.881000,-0.2431,0.5502,0.8429,1.035
14.883000,-0.2438,0.5512,0.8414,1.035
14.884000,-0.2433,0.5531,0.8414,1.036
14.886000,-0.2468,0.5561,0.8407,1.038
14.888000,-0.2480,0.5570,0.8400,1.038
14.890000,-0.2472,0.5590,0.8424,1.041
14.893000,-0.2502,0.5624,0.8463,1.046
14.896000,-0.2516,0.5649,0.8480,1.050
14.897000,-0.2529,0.5675,0.8505,1.053
14.899000,-0.2551,0.5690,0.8541,1.058
14.901000,-0.2563,0.5700,0.8556,1.060
14.903000,-0.2580,0.5717,0.8583,1.063
14.904000,-0.2599,0.5712,0.8593,1.064
14.906000,-0.2595,0.5719,0.8607,1.065
14.908000,-0.2590,0.5724,0.8602,1.065
14.911000,-0.2592,0.5729,0.8571,1.063
14.913000,-0.2578,0.5727,0.8546,1.061
14.915000,-0.2558,0.5717,0.8524,1.058
14.916000,-0.2543,0.5734,0.8495,1.056
14.919000,-0.2514,0.5729,0.8468,1.053
14.920000,-0.2490,0.5727,0.8404,1.047
14.923000,-0.2487,0.5736,0.8368,1.045
14.925000,-0.2465,0.5744,0.8331,1.042
14.927000,-0.2433,0.5736,0.8280,1.036
14.929000,-0.2426,0.5749,0.8241,1.034
14.931000,-0.2421,0.5793,0.8204,1.033
14.933000,-0.2419,0.5812,0.8150,1.030
14.934000,-0.2406,0.5827,0.8133,1.029
14.936000,-0.2402,0.5837,0.8084,1.026
14.938000,-0.2399,0.5861,0.8050,1.024
14.940000,-0.2411,0.5883,0.7979,1.020
14.943000,-0.2421,0.5883,0.7962,1.019
14.945000,-0.2424,0.5917,0.7921,1.018
14.947000,-0.2431,0.5934,0.7882,1.016
14.949000,-0.2424,0.5944,0.7862,1.015
14.950000,-0.2416,0.5978,0.7828,1.014
14.952000,-0.2421,0.6008,0.7801,1.014
14.954000,-0.2397,0.6022,0.7772,1.012
14.956000,-0.2389,0.6022,0.7757,1.011
14.958000,-0.2394,0.6030,0.7733,1.009
14.961000,-0.2397,0.6025,0.7689,1.006
14.963000,-0.2394,0.6015,0.7667,1.003
14.965000,-0.2392,0.6013,0.7630,1.000
14.967000,-0.2382,0.6008,0.7593,0.997
14.969000,-0.2385,0.6005,0.7598,0.997
14.971000,-0.2399,0.6020,0.7579,0.997
14.973000,-0.2406,0.6008,0.7564,0.995
14.974000,-0.2397,0.6010,0.7562,0.995
14.977000,-0.2406,0.6003,0.7571,0.996
14.979000,-0.2428,0.6008,0.7596,0.998
14.981000,-0.2455,0.6010,0.7610,1.000
14.983000,-0.2460,0.6030,0.7615,1.002
14.985000,-0.2480,0.6027,0.7659,1.006
14.987000,-0.2514,0.6013,0.7689,1.008
14.989000,-0.2548,0.6035,0.7728,1.013
14.990000,-0.2556,0.6047,0.7747,1.015
14.993000,-0.2563,0.6047,0.7801,1.020
14.996000,-0.2612,0.6066,0.7857,1.026
14.997000,-0.2617,0.6069,0.7884,1.029
14.999000,-0.2624,0.6081,0.7940,1.034
15.001000,-0.2634,0.6096,0.8009,1.040
15.003000,-0.2643,0.6105,0.8043,1.044
15.005000,-0.2658,0.6123,0.8121,1.051
15.007000,-0.2658,0.6154,0.8177,1.057
15.009000,-0.2653,0.6149,0.8219,1.060
15.011000,-0.2656,0.6142,0.8231,1.061
15.013000,-0.2636,0.6152,0.8268,1.064
15.015000,-0.2639,0.6159,0.8312,1.068
15.017000,-0.2619,0.6159,0.8321,1.068
15.019000,-0.2599,0.6159,0.8331,1.068
15.021000,-0.2597,0.6166,0.8368,1.071
15.023000,-0.2570,0.6157,0.8382,1.071
15.025000,-0.2573,0.6149,0.8380,1.071
15.027000,-0.2565,0.6118,0.8378,1.069
15.029000,-0.2568,0.6103,0.8373,1.067
15.031000,-0.2563,0.6103,0.8387,1.068
15.033000,-0.2548,0.6091,0.8412,1.069
15.035000,-0.2560,0.6079,0.8421,1.070
15.037000,-0.2558,0.6066,0.8434,1.070
15.039000,-0.2580,0.6061,0.8417,1.069
15.041000,-0.2582,0.6054,0.8448,1.071
15.043000,-0.2597,0.6037,0.8456,1.071
15.045000,-0.2617,0.6015,0.8485,1.072
15.047000,-0.2626,0.6003,0.8507,1.074
