time,gFx,gFy,gFz,TgF
6.838000,0.0156,1.0093,-0.0340,1.010
6.840000,0.0183,1.0068,-0.0232,1.007
6.846000,0.0203,1.0051,-0.0142,1.005
6.847000,0.0205,1.0080,-0.0112,1.008
6.847000,0.0151,1.0171,-0.0029,1.017
6.848000,0.0110,1.0215,-0.0010,1.022
6.849000,0.0015,1.0303,-0.0022,1.030
6.851000,-0.0039,1.0366,-0.0044,1.037
6.853000,-0.0193,1.0510,-0.0112,1.051
6.855000,-0.0393,1.0686,-0.0217,1.070
6.863000,-0.0516,1.0764,-0.0291,1.078
6.864000,-0.0796,1.0860,-0.0406,1.090
6.865000,-0.1085,1.0879,-0.0445,1.094
6.865000,-0.1305,1.0845,-0.0467,1.093
6.866000,-0.1373,1.0826,-0.0447,1.092
6.868000,-0.1473,1.0850,-0.0330,1.095
6.870000,-0.1495,1.0994,-0.0220,1.110
6.871000,-0.1515,1.1111,-0.0171,1.122
6.874000,-0.1588,1.1334,-0.0073,1.144
6.877000,-0.1678,1.1419,0.0044,1.154
6.878000,-0.1718,1.1402,0.0086,1.153
6.881000,-0.1771,1.1253,0.0056,1.139
6.882000,-0.1732,1.1148,-0.0232,1.128
6.885000,-0.1666,1.1111,-0.0687,1.126
6.886000,-0.1627,1.1158,-0.0943,1.132
6.889000,-0.1520,1.1297,-0.1488,1.150
6.890000,-0.1429,1.1510,-0.1957,1.176
6.896000,-0.1397,1.1730,-0.2101,1.200
6.897000,-0.1388,1.1822,-0.2187,1.210
6.897000,-0.1437,1.1986,-0.2047,1.224
6.898000,-0.1466,1.2069,-0.1827,1.229
6.900000,-0.1456,1.2076,-0.1727,1.229
6.903000,-0.1373,1.2010,-0.1600,1.219
6.904000,-0.1217,1.1993,-0.1659,1.217
6.906000,-0.1029,1.2089,-0.1879,1.228
6.916000,-0.0936,1.2130,-0.1984,1.233
6.918000,-0.0748,1.2211,-0.2213,1.243
6.918000,-0.0650,1.2238,-0.2326,1.247
6.919000,-0.0454,1.2250,-0.2543,1.252
6.920000,-0.0313,1.2221,-0.2668,1.251
6.920000,-0.0254,1.2162,-0.2729,1.247
6.921000,-0.0276,1.2145,-0.2756,1.246
6.922000,-0.0401,1.2159,-0.2744,1.247
6.923000,-0.0645,1.2201,-0.2621,1.250
6.929000,-0.0794,1.2221,-0.2551,1.251
6.930000,-0.1109,1.2311,-0.2372,1.259
6.930000,-0.1393,1.2428,-0.2191,1.270
6.931000,-0.1698,1.2546,-0.2074,1.283
6.934000,-0.1840,1.2585,-0.2020,1.288
6.935000,-0.2072,1.2636,-0.1952,1.295
6.937000,-0.2270,1.2690,-0.1952,1.304
6.939000,-0.2321,1.2736,-0.1945,1.309
6.946000,-0.2360,1.2795,-0.1908,1.315
6.948000,-0.2392,1.2826,-0.1825,1.317
6.948000,-0.2414,1.2829,-0.1783,1.318
6.949000,-0.2468,1.2851,-0.1696,1.320
6.950000,-0.2558,1.2956,-0.1583,1.330
6.951000,-0.2641,1.3061,-0.1463,1.341
6.953000,-0.2675,1.3090,-0.1410,1.344
6.955000,-0.2749,1.3134,-0.1268,1.348
6.963000,-0.2814,1.3107,-0.1099,1.345
6.964000,-0.2849,1.3044,-0.0992,1.339
6.964000,-0.2878,1.2922,-0.0784,1.326
6.964000,-0.2827,1.2851,-0.0559,1.317
6.966000,-0.2700,1.2831,-0.0247,1.311
6.968000,-0.2626,1.2836,-0.0100,1.310
6.969000,-0.2526,1.2851,0.0222,1.310
6.971000,-0.2402,1.2853,0.0628,1.309
6.974000,-0.2323,1.2868,0.0784,1.310
6.981000,-0.2116,1.3063,0.0916,1.327
6.982000,-0.1764,1.3474,0.0782,1.361
6.982000,-0.1537,1.3684,0.0709,1.379
6.982000,-0.1065,1.3963,0.0618,1.402
6.985000,-0.0606,1.3945,0.0711,1.398
6.987000,-0.0208,1.3596,0.1146,1.365
6.988000,-0.0029,1.3340,0.1483,1.342
6.990000,0.0244,1.2758,0.2272,1.296
6.995000,0.0525,1.2181,0.2995,1.256
6.996000,0.0694,1.1930,0.3274,1.239
6.997000,0.1097,1.1676,0.3467,1.223
6.998000,0.1634,1.1925,0.2990,1.240
7.000000,0.2016,1.2406,0.2060,1.274
7.002000,0.3044,1.2541,0.1620,1.301
7.005000,0.4439,1.2379,0.0887,1.318
7.007000,0.6008,1.1617,0.0454,1.309
7.010000,0.6870,1.1080,0.0386,1.304
7.011000,0.8739,0.9919,0.0638,1.324
7.012000,1.0730,0.8751,0.1412,1.392
7.013000,1.1742,0.8170,0.1928,1.443
7.016000,1.3672,0.7041,0.3027,1.567
7.018000,1.5165,0.6232,0.3999,1.688
7.019000,1.6037,0.5998,0.4657,1.774
7.021000,1.6232,0.6071,0.4847,1.800
7.029000,1.6154,0.6447,0.4925,1.808
7.030000,1.5585,0.6848,0.4718,1.766
7.030000,1.5116,0.7019,0.4554,1.728
7.031000,1.3584,0.7388,0.4046,1.598
7.031000,1.0982,0.7960,0.3481,1.400
7.034000,0.9291,0.8793,0.2956,1.313
7.036000,0.5531,0.9262,0.2565,1.109
7.037000,0.1793,1.0185,0.1300,1.042
7.039000,-0.1542,1.1014,-0.0379,1.113
7.044000,-0.2995,1.1666,-0.1229,1.211
7.045000,-0.5470,1.1959,-0.2714,1.343
7.045000,-0.7388,1.2502,-0.3672,1.498
7.048000,-0.8119,1.2758,-0.3965,1.563
7.050000,-0.9106,1.3183,-0.4322,1.659
7.051000,-0.9821,1.3686,-0.4332,1.739
7.054000,-1.0234,1.4126,-0.4151,1.793
7.056000,-1.0322,1.4229,-0.3936,1.801
7.063000,-1.0293,1.4224,-0.3391,1.788
7.064000,-1.0066,1.4175,-0.3149,1.767
7.064000,-0.9907,1.4124,-0.3152,1.754
7.065000,-0.9531,1.3953,-0.3301,1.722
7.066000,-0.9074,1.3706,-0.3626,1.683
7.068000,-0.8834,1.3381,-0.3999,1.653
7.069000,-0.8351,1.3164,-0.4146,1.613
7.072000,-0.7850,1.2695,-0.4288,1.553
7.073000,-0.7398,1.2203,-0.4139,1.486
7.076000,-0.7171,1.1966,-0.3931,1.449
7.078000,-0.6738,1.1507,-0.3293,1.374
7.081000,-0.6320,1.1058,-0.2499,1.298
7.082000,-0.6098,1.0833,-0.2118,1.261
7.083000,-0.5644,1.0320,-0.1451,1.185
7.086000,-0.5192,0.9785,-0.1002,1.112
7.087000,-0.4757,0.9264,-0.0726,1.044
7.090000,-0.4561,0.9013,-0.0643,1.012
7.094000,-0.4175,0.8571,-0.0555,0.955
7.095000,-0.3828,0.8233,-0.0503,0.909
7.095000,-0.3655,0.8094,-0.0474,0.889
7.098000,-0.3350,0.7879,-0.0435,0.857
7.100000,-0.3091,0.7747,-0.0420,0.835
7.102000,-0.2976,0.7657,-0.0459,0.823
7.105000,-0.2758,0.7640,-0.0508,0.814
7.106000,-0.2531,0.7591,-0.0655,0.803
7.114000,-0.2348,0.7554,-0.0848,0.796
7.115000,-0.2257,0.7542,-0.0945,0.793
7.115000,-0.2121,0.7488,-0.1095,0.786
7.116000,-0.2013,0.7447,-0.1134,0.780
7.116000,-0.1979,0.7422,-0.1141,0.777
7.118000,-0.1933,0.7366,-0.1163,0.770
7.120000,-0.1974,0.7312,-0.1217,0.767
7.121000,-0.2094,0.7268,-0.1305,0.768
7.128000,-0.2196,0.7251,-0.1346,0.770
7.129000,-0.2468,0.7210,-0.1471,0.776
7.129000,-0.2788,0.7239,-0.1603,0.792
7.130000,-0.3003,0.7278,-0.1698,0.805
7.132000,-0.3430,0.7403,-0.1930,0.838
7.134000,-0.3865,0.7544,-0.2170,0.875
7.136000,-0.4080,0.7708,-0.2279,0.901
7.138000,-0.4510,0.7798,-0.2494,0.935
7.140000,-0.4894,0.7979,-0.2687,0.974
7.147000,-0.5184,0.8106,-0.2898,1.005
7.148000,-0.5280,0.8231,-0.2990,1.023
7.149000,-0.5387,0.8299,-0.3115,1.037
7.149000,-0.5443,0.8387,-0.3205,1.050
7.150000,-0.5431,0.8417,-0.3252,1.053
7.151000,-0.5324,0.8404,-0.3359,1.050
7.154000,-0.5145,0.8375,-0.3442,1.041
7.156000,-0.4911,0.8326,-0.3547,1.030
7.162000,-0.4769,0.8285,-0.3606,1.022
7.163000,-0.4464,0.8241,-0.3718,1.008
7.164000,-0.4129,0.8163,-0.3787,0.990
7.164000,-0.3958,0.8128,-0.3814,0.981
7.166000,-0.3613,0.8053,-0.3865,0.964
7.168000,-0.3303,0.7994,-0.3897,0.949
7.170000,-0.3154,0.7894,-0.3909,0.936
7.171000,-0.2856,0.7852,-0.3904,0.922
7.181000,-0.2614,0.7772,-0.3936,0.910
7.182000,-0.2382,0.7691,-0.3968,0.898
7.183000,-0.2275,0.7637,-0.3973,0.890
7.183000,-0.2108,0.7547,-0.3977,0.879
7.184000,-0.1947,0.7486,-0.4014,0.871
7.185000,-0.1893,0.7442,-0.4024,0.867
7.186000,-0.1827,0.7373,-0.3999,0.858
7.187000,-0.1786,0.7351,-0.3982,0.855
7.190000,-0.1744,0.7307,-0.3963,0.849
7.194000,-0.1722,0.7283,-0.3951,0.846
7.195000,-0.1661,0.7241,-0.3887,0.838
7.196000,-0.1603,0.7207,-0.3809,0.831
7.198000,-0.1556,0.7190,-0.3777,0.827
7.200000,-0.1454,0.7158,-0.3738,0.821
7.202000,-0.1317,0.7190,-0.3750,0.822
7.204000,-0.1219,0.7271,-0.3858,0.832
7.207000,-0.1129,0.7390,-0.3968,0.846
7.211000,-0.1102,0.7449,-0.4034,0.854
7.212000,-0.1068,0.7586,-0.4119,0.870
7.212000,-0.1051,0.7674,-0.4153,0.879
7.214000,-0.1016,0.7828,-0.4241,0.896
7.216000,-0.0970,0.7970,-0.4334,0.912
7.218000,-0.0936,0.8033,-0.4378,0.920
7.220000,-0.0865,0.8123,-0.4420,0.929
7.222000,-0.0806,0.8185,-0.4405,0.933
7.231000,-0.0767,0.8243,-0.4322,0.934
7.232000,-0.0755,0.8265,-0.4251,0.932
7.232000,-0.0760,0.8299,-0.4090,0.928
7.233000,-0.0814,0.8319,-0.3887,0.922
7.233000,-0.0858,0.8334,-0.3770,0.919
7.234000,-0.0967,0.8382,-0.3552,0.916
7.236000,-0.1073,0.8397,-0.3306,0.909
7.238000,-0.1131,0.8387,-0.3201,0.905
7.240000,-0.1231,0.8400,-0.3051,0.902
7.247000,-0.1346,0.8436,-0.2900,0.902
7.248000,-0.1437,0.8461,-0.2749,0.901
7.249000,-0.1476,0.8475,-0.2663,0.901
7.249000,-0.1522,0.8505,-0.2516,0.900
7.250000,-0.1537,0.8553,-0.2348,0.900
7.252000,-0.1539,0.8588,-0.2260,0.901
7.254000,-0.1525,0.8636,-0.2101,0.902
7.256000,-0.1485,0.8688,-0.1945,0.903
7.262000,-0.1432,0.8744,-0.1840,0.905
7.263000,-0.1393,0.8778,-0.1801,0.907
7.264000,-0.1300,0.8859,-0.1686,0.911
7.264000,-0.1180,0.8895,-0.1566,0.911
7.266000,-0.1082,0.8930,-0.1461,0.911
7.268000,-0.1021,0.8966,-0.1410,0.913
7.270000,-0.0926,0.9008,-0.1273,0.914
7.271000,-0.0894,0.9057,-0.1209,0.918
7.277000,-0.0840,0.9098,-0.1048,0.920
7.278000,-0.0828,0.9172,-0.0936,0.926
7.278000,-0.0858,0.9267,-0.0845,0.934
7.280000,-0.0887,0.9318,-0.0782,0.939
7.282000,-0.1058,0.9433,-0.0674,0.952
7.283000,-0.1312,0.9553,-0.0589,0.966
7.286000,-0.1473,0.9616,-0.0569,0.975
7.288000,-0.1837,0.9763,-0.0594,0.995
7.290000,-0.2253,0.9958,-0.0740,1.024
7.295000,-0.2717,1.0181,-0.0992,1.058
7.295000,-0.2971,1.0293,-0.1119,1.077
7.296000,-0.3455,1.0496,-0.1378,1.114
7.298000,-0.3907,1.0703,-0.1520,1.149
7.300000,-0.4097,1.0796,-0.1551,1.165
7.304000,-0.4378,1.0970,-0.1549,1.191
7.304000,-0.4549,1.1131,-0.1515,1.212
7.306000,-0.4581,1.1258,-0.1441,1.224
7.316000,-0.4530,1.1321,-0.1415,1.228
7.317000,-0.4337,1.1378,-0.1429,1.226
7.318000,-0.3933,1.1336,-0.1529,1.210
7.318000,-0.3657,1.1275,-0.1573,1.196
7.318000,-0.2937,1.1102,-0.1678,1.161
7.319000,-0.1945,1.0843,-0.1762,1.116
7.320000,-0.1353,1.0696,-0.1783,1.093
7.322000,-0.0024,1.0332,-0.1693,1.047
7.328000,0.1459,0.9904,-0.1529,1.013
7.329000,0.3113,0.9404,-0.1341,1.000
7.329000,0.3965,0.9120,-0.1222,1.002
7.330000,0.5627,0.8551,-0.0987,1.028
7.331000,0.7163,0.8018,-0.0755,1.078
7.334000,0.7877,0.7764,-0.0599,1.108
7.336000,0.9176,0.7293,-0.0186,1.172
7.338000,1.0259,0.6880,0.0308,1.236
7.340000,1.0716,0.6724,0.0559,1.266
7.347000,1.1363,0.6499,0.1031,1.313
7.348000,1.1737,0.6340,0.1444,1.342
7.348000,1.1730,0.6203,0.1720,1.338
7.349000,1.1551,0.6144,0.1771,1.320
7.350000,1.0762,0.6137,0.1715,1.251
7.352000,0.9536,0.6250,0.1652,1.152
7.354000,0.8847,0.6352,0.1630,1.101
7.356000,0.7403,0.6592,0.1549,1.003
7.361000,0.6066,0.6860,0.1332,0.925
7.362000,0.5050,0.7102,0.0975,0.877
7.362000,0.4701,0.7205,0.0760,0.864
7.364000,0.4378,0.7361,0.0308,0.857
7.366000,0.4503,0.7425,-0.0020,0.868
7.368000,0.4696,0.7461,-0.0105,0.882
7.370000,0.5263,0.7549,-0.0093,0.920
7.372000,0.5915,0.7623,0.0129,0.965
7.374000,0.6262,0.7681,0.0244,0.991
7.377000,0.6995,0.7786,0.0445,1.048
7.378000,0.7747,0.7825,0.0581,1.103
7.380000,0.8473,0.7806,0.0652,1.154
7.382000,0.8786,0.7801,0.0665,1.177
7.384000,0.9333,0.7750,0.0613,1.215
7.386000,0.9773,0.7679,0.0745,1.245
7.388000,0.9904,0.7659,0.0862,1.255
7.390000,0.9951,0.7620,0.1158,1.259
7.394000,0.9721,0.7615,0.1417,1.243
7.395000,0.9225,0.7625,0.1581,1.207
7.396000,0.8900,0.7620,0.1620,1.183
7.398000,0.8141,0.7552,0.1647,1.123
7.402000,0.7310,0.7476,0.1603,1.058
7.402000,0.6841,0.7464,0.1559,1.024
7.404000,0.5846,0.7488,0.1468,0.961
7.406000,0.4796,0.7559,0.1341,0.905
7.416000,0.4261,0.7610,0.1261,0.881
7.417000,0.3198,0.7774,0.1033,0.847
7.417000,0.2160,0.7972,0.0848,0.830
7.418000,0.1224,0.8182,0.0662,0.830
7.418000,0.0806,0.8287,0.0572,0.835
7.418000,0.0098,0.8431,0.0369,0.844
7.420000,-0.0454,0.8636,0.0122,0.865
7.422000,-0.0647,0.8720,0.0034,0.874
7.431000,-0.0858,0.8817,-0.0120,0.886
7.431000,-0.0799,0.8795,-0.0271,0.884
7.432000,-0.0669,0.8693,-0.0406,0.873
7.432000,-0.0254,0.8639,-0.0457,0.865
7.433000,0.0357,0.8487,-0.0547,0.851
7.434000,0.1102,0.8309,-0.0594,0.840
7.436000,0.1488,0.8202,-0.0584,0.836
7.438000,0.2265,0.8018,-0.0437,0.834
7.440000,0.2964,0.7842,-0.0354,0.839
7.446000,0.3262,0.7779,-0.0352,0.844
7.447000,0.3750,0.7693,-0.0401,0.857
7.447000,0.4017,0.7620,-0.0506,0.863
7.448000,0.4273,0.7645,-0.0535,0.877
7.450000,0.4393,0.7664,-0.0464,0.885
7.452000,0.4605,0.7689,-0.0225,0.897
7.455000,0.4859,0.7755,0.0010,0.915
7.456000,0.5018,0.7789,0.0132,0.927
7.464000,0.5350,0.7825,0.0337,0.949
7.465000,0.5656,0.7857,0.0533,0.970
7.465000,0.5868,0.7874,0.0760,0.985
7.466000,0.5954,0.7904,0.0887,0.993
7.466000,0.6061,0.7982,0.1151,1.009
7.468000,0.6088,0.8026,0.1439,1.018
7.470000,0.6071,0.8033,0.1571,1.019
7.472000,0.5986,0.8048,0.1796,1.019
7.474000,0.5832,0.8053,0.1928,1.013
7.478000,0.5734,0.8067,0.1969,1.009
7.478000,0.5526,0.8106,0.2025,1.002
7.480000,0.5282,0.8145,0.2003,0.991
7.482000,0.5045,0.8226,0.1928,0.984
7.484000,0.4923,0.8263,0.1881,0.980
7.486000,0.4659,0.8341,0.1732,0.971
7.488000,0.4398,0.8439,0.1664,0.966
7.490000,0.4268,0.8500,0.1608,0.965
7.495000,0.4053,0.8666,0.1446,0.968
7.496000,0.3841,0.8869,0.1180,0.974
7.496000,0.3728,0.9088,0.0796,0.986
7.498000,0.3486,0.9206,0.0579,0.986
7.503000,0.3249,0.9433,0.0098,0.998
7.503000,0.3017,0.9677,-0.0410,1.015
7.504000,0.2895,0.9836,-0.0674,1.028
7.507000,0.2641,1.0195,-0.1124,1.059
7.515000,0.2411,1.0567,-0.1537,1.095
7.516000,0.2275,1.0750,-0.1752,1.113
7.516000,0.1989,1.1126,-0.2211,1.152
7.516000,0.1583,1.1480,-0.2585,1.187
7.517000,0.1102,1.1815,-0.2739,1.218
7.518000,0.0818,1.1969,-0.2768,1.231
7.520000,0.0200,1.2213,-0.2763,1.252
7.522000,0.0225,1.4168,-0.3802,1.467
7.531000,0.0728,1.9267,-0.7527,2.070
7.532000,0.0242,2.9586,-1.3831,3.266
7.533000,-0.1051,3.0454,-1.5262,3.408
7.533000,-0.1972,3.0432,-1.7146,3.499
7.534000,-0.5123,3.0664,-1.5695,3.483
7.535000,-0.8065,2.7571,-0.5490,2.925
7.536000,0.0777,1.0806,1.0014,1.475
7.538000,0.7239,0.3511,1.4068,1.621
7.545000,1.6743,0.0467,1.2406,2.084
7.546000,1.9174,0.6401,0.8541,2.194
7.546000,1.8302,0.8656,0.8072,2.180
7.547000,1.3440,0.9843,1.0413,1.965
7.548000,0.5487,1.1954,1.2370,1.806
7.550000,-0.2450,1.6391,0.9643,1.917
7.552000,-0.5644,1.7974,0.7041,2.011
7.554000,-1.0393,1.8561,0.1407,2.132
7.556000,-1.3193,1.7393,-0.2570,2.198
7.562000,-1.3906,1.6897,-0.3845,2.222
7.563000,-1.3247,1.6396,-0.5641,2.182
7.563000,-0.9069,1.5775,-0.7041,1.951
7.564000,-0.3115,1.4334,-0.6811,1.617
7.567000,0.1600,1.2206,-0.3652,1.284
7.568000,0.3215,1.1109,-0.1456,1.166
7.570000,0.5236,0.9452,0.2377,1.106
7.572000,0.5607,0.9023,0.3555,1.120
7.578000,0.4896,0.8947,0.4080,1.098
7.579000,0.2490,0.9460,0.2397,1.007
7.579000,0.1036,0.9751,0.0906,0.985
7.580000,-0.1344,0.9963,-0.2746,1.042
7.582000,-0.2450,0.9570,-0.5878,1.150
7.584000,-0.2421,0.9010,-0.7158,1.176
7.586000,-0.2033,0.8676,-0.7019,1.134
7.588000,-0.0850,0.7943,-0.5304,0.959
7.590000,0.0327,0.7412,-0.2509,0.783
7.594000,0.0892,0.7254,-0.1124,0.739
7.596000,0.2074,0.6970,0.1043,0.735
7.597000,0.3137,0.6731,0.2082,0.771
7.598000,0.3579,0.6611,0.2177,0.783
7.600000,0.4300,0.6294,0.1862,0.785
7.602000,0.4828,0.6032,0.1278,0.783
7.604000,0.5214,0.5773,0.0535,0.780
7.606000,0.5360,0.5656,0.0120,0.779
7.615000,0.5526,0.5543,-0.0689,0.786
7.616000,0.5534,0.5688,-0.1295,0.804
7.617000,0.5465,0.5937,-0.1583,0.822
7.617000,0.5426,0.6052,-0.1634,0.829
7.618000,0.5404,0.6294,-0.1742,0.848
7.619000,0.5333,0.6582,-0.1823,0.867
7.620000,0.5255,0.6721,-0.1835,0.873
7.622000,0.5011,0.7095,-0.1820,0.887
7.632000,0.4737,0.7557,-0.1713,0.908
7.633000,0.4473,0.7962,-0.1612,0.927
7.633000,0.4361,0.8160,-0.1600,0.939
7.633000,0.4124,0.8615,-0.1671,0.970
7.634000,0.4004,0.8820,-0.1732,0.984
7.634000,0.3721,0.9203,-0.1918,1.011
7.636000,0.3367,0.9531,-0.2250,1.036
7.638000,0.2954,0.9672,-0.2702,1.047
7.640000,0.2727,0.9753,-0.2939,1.054
7.647000,0.2160,1.0083,-0.3372,1.085
7.648000,0.1385,1.0535,-0.3672,1.124
7.648000,0.0906,1.0730,-0.3738,1.140
7.649000,-0.0205,1.1207,-0.3601,1.177
7.650000,-0.1476,1.1773,-0.3198,1.229
7.652000,-0.2773,1.2296,-0.2553,1.286
7.654000,-0.3435,1.2492,-0.2116,1.313
7.656000,-0.4681,1.2888,-0.1121,1.376
7.664000,-0.5644,1.3291,-0.0239,1.444
7.664000,-0.6005,1.3357,0.0183,1.465
7.665000,-0.6394,1.3349,0.1102,1.484
7.665000,-0.6247,1.3413,0.1886,1.492
7.666000,-0.5500,1.3222,0.2509,1.454
7.668000,-0.4950,1.3000,0.2744,1.418
7.670000,-0.3589,1.2426,0.3025,1.328
7.672000,-0.2008,1.1798,0.2988,1.233
7.674000,-0.1219,1.1488,0.2866,1.190
7.677000,0.0208,1.0884,0.2365,1.114
7.678000,0.1270,1.0327,0.1529,1.052
7.680000,0.1659,1.0102,0.0997,1.029
7.682000,0.2174,0.9724,-0.0208,0.997
7.684000,0.2419,0.9406,-0.1454,0.982
7.686000,0.2512,0.9191,-0.2617,0.988
7.688000,0.2529,0.9098,-0.3120,0.995
7.690000,0.2556,0.8944,-0.4004,1.013
7.694000,0.2612,0.8817,-0.4642,1.030
7.695000,0.2636,0.8773,-0.4845,1.036
7.696000,0.2709,0.8705,-0.5023,1.041
7.698000,0.2807,0.8678,-0.4925,1.037
7.700000,0.2844,0.8683,-0.4801,1.032
7.702000,0.2900,0.8705,-0.4442,1.019
7.704000,0.2920,0.8766,-0.3963,1.005
7.706000,0.2861,0.8891,-0.3464,0.996
7.715000,0.2805,0.8954,-0.3183,0.991
7.716000,0.2619,0.9101,-0.2643,0.983
7.717000,0.2380,0.9264,-0.2218,0.982
7.717000,0.2213,0.9347,-0.2047,0.982
7.718000,0.1859,0.9531,-0.1744,0.987
7.718000,0.1478,0.9702,-0.1586,0.994
7.720000,0.1288,0.9826,-0.1471,1.002
7.722000,0.0953,0.9873,-0.1415,1.002
7.728000,0.0689,0.9966,-0.1305,1.007
7.729000,0.0545,1.0007,-0.1195,1.009
7.729000,0.0501,1.0017,-0.1121,1.009
7.730000,0.0459,1.0019,-0.0914,1.007
7.732000,0.0457,0.9978,-0.0667,1.001
7.734000,0.0462,0.9968,-0.0537,0.999
7.736000,0.0469,0.9917,-0.0264,0.993
7.738000,0.0428,0.9873,-0.0002,0.988
7.740000,0.0320,0.9865,0.0239,0.987
7.745000,0.0237,0.9865,0.0337,0.987
7.746000,0.0051,0.9848,0.0494,0.986
7.746000,-0.0159,0.9858,0.0638,0.988
7.748000,-0.0271,0.9878,0.0699,0.991
7.750000,-0.0454,0.9914,0.0777,0.996
7.752000,-0.0577,0.9922,0.0833,0.997
7.754000,-0.0611,0.9936,0.0828,0.999
7.756000,-0.0591,0.9956,0.0804,1.001
7.763000,-0.0496,0.9975,0.0669,1.001
7.764000,-0.0330,0.9995,0.0430,1.001
7.764000,-0.0244,0.9985,0.0288,0.999
7.765000,-0.0068,0.9936,0.0020,0.994
7.766000,0.0107,0.9887,-0.0259,0.989
7.768000,0.0203,0.9853,-0.0376,0.986
7.770000,0.0347,0.9763,-0.0594,0.979
7.772000,0.0432,0.9697,-0.0728,0.973
7.774000,0.0464,0.9694,-0.0723,0.973
7.777000,0.0484,0.9685,-0.0694,0.972
7.778000,0.0516,0.9648,-0.0689,0.969
7.781000,0.0484,0.9643,-0.0657,0.968
7.783000,0.0440,0.9646,-0.0616,0.968
7.785000,0.0359,0.9624,-0.0511,0.964
7.787000,0.0313,0.9626,-0.0450,0.964
7.788000,0.0313,0.9643,-0.0415,0.966
7.790000,0.0357,0.9643,-0.0430,0.966
7.795000,0.0464,0.9621,-0.0484,0.964
7.796000,0.0581,0.9523,-0.0552,0.956
7.797000,0.0655,0.9470,-0.0594,0.951
7.801000,0.0814,0.9387,-0.0665,0.945
7.802000,0.0997,0.9308,-0.0743,0.939
7.802000,0.1082,0.9291,-0.0811,0.939
7.804000,0.1212,0.9255,-0.0960,0.938
7.807000,0.1327,0.9235,-0.1151,0.940
7.814000,0.1419,0.9225,-0.1366,0.943
7.814000,0.1466,0.9220,-0.1490,0.945
7.815000,0.1522,0.9211,-0.1764,0.950
7.815000,0.1532,0.9194,-0.2040,0.954
7.816000,0.1547,0.9206,-0.2160,0.958
7.818000,0.1559,0.9250,-0.2424,0.969
7.824000,0.1583,0.9286,-0.2653,0.979
7.824000,0.1583,0.9281,-0.2749,0.981
7.825000,0.1576,0.9286,-0.2888,0.985
7.828000,0.1544,0.9286,-0.2922,0.986
7.829000,0.1503,0.9274,-0.2876,0.983
7.830000,0.1468,0.9291,-0.2810,0.982
7.832000,0.1361,0.9367,-0.2621,0.982
7.834000,0.1224,0.9438,-0.2375,0.981
7.836000,0.1148,0.9479,-0.2248,0.981
7.838000,0.1009,0.9538,-0.1964,0.979
7.840000,0.0843,0.9589,-0.1620,0.976
7.845000,0.0643,0.9665,-0.1312,0.977
7.846000,0.0528,0.9714,-0.1151,0.980
7.846000,0.0252,0.9858,-0.0850,0.990
7.848000,-0.0078,0.9990,-0.0579,1.001
7.850000,-0.0225,1.0051,-0.0469,1.006
7.852000,-0.0452,1.0110,-0.0276,1.012
7.854000,-0.0640,1.0144,-0.0120,1.016
7.856000,-0.0701,1.0159,-0.0068,1.018
7.863000,-0.0794,1.0173,0.0049,1.020
7.863000,-0.0848,1.0190,0.0154,1.023
7.864000,-0.0899,1.0203,0.0220,1.024
7.865000,-0.0921,1.0205,0.0232,1.025
7.867000,-0.0921,1.0222,0.0220,1.027
7.868000,-0.0889,1.0210,0.0122,1.025
7.870000,-0.0853,1.0207,0.0064,1.024
7.872000,-0.0721,1.0156,-0.0105,1.018
7.877000,-0.0516,1.0078,-0.0308,1.010
7.877000,-0.0217,0.9941,-0.0520,0.996
7.878000,-0.0064,0.9909,-0.0625,0.993
7.880000,0.0151,0.9863,-0.0872,0.990
7.882000,0.0271,0.9824,-0.1139,0.989
7.885000,0.0308,0.9799,-0.1256,0.988
7.886000,0.0364,0.9741,-0.1378,0.984
7.888000,0.0428,0.9702,-0.1402,0.981
7.890000,0.0472,0.9685,-0.1383,0.979
7.895000,0.0555,0.9636,-0.1290,0.974
7.896000,0.0633,0.9604,-0.1156,0.969
7.896000,0.0691,0.9565,-0.0982,0.964
7.898000,0.0701,0.9555,-0.0894,0.962
7.900000,0.0691,0.9528,-0.0716,0.958
7.903000,0.0635,0.9509,-0.0577,0.955
7.904000,0.0603,0.9511,-0.0533,0.955
7.906000,0.0516,0.9553,-0.0542,0.958
7.912000,0.0457,0.9602,-0.0633,0.963
7.913000,0.0447,0.9665,-0.0748,0.970
7.914000,0.0469,0.9665,-0.0823,0.971
7.914000,0.0574,0.9636,-0.0933,0.970
7.916000,0.0748,0.9575,-0.1058,0.966
7.918000,0.0838,0.9548,-0.1112,0.965
7.920000,0.1004,0.9504,-0.1165,0.963
7.922000,0.1124,0.9472,-0.1158,0.961
7.928000,0.1141,0.9452,-0.1143,0.959
7.929000,0.1104,0.9413,-0.1029,0.953
7.929000,0.1063,0.9445,-0.1004,0.956
7.930000,0.0963,0.9518,-0.0970,0.962
7.932000,0.0916,0.9540,-0.0960,0.963
7.934000,0.0833,0.9577,-0.1031,0.967
7.936000,0.0814,0.9631,-0.1153,0.973
7.938000,0.0816,0.9636,-0.1234,0.975
7.941000,0.0850,0.9648,-0.1412,0.979
7.946000,0.0862,0.9699,-0.1649,0.988
7.947000,0.0840,0.9719,-0.1911,0.994
